smiles,energy_hartree,gap_eV
CC1(CCn2c(Cn3c(=O)n(Cc4ccc(O)cc4)c4ccccc43)nc3ccccc32)N=N1,-93.59406728433711,1.1029823716743137
COC(=O)c1ccc(C(=O)C(=O)O)cc1,-45.79962203843528,2.365459782283175
CN(C)c1noc(C2CN3CCC2CC3)n1,-48.51150461667325,3.068545716047033
CCc1cc2nc(O)c(O)nc2c([N+](=O)[O-])c1Cl,-54.99911580488652,1.909168105429783
Cn1cc(C2=C(c3cccc(Oc4ccccc4)c3)C(=O)NC2=O)c2ccccc21,-80.77483726131332,1.3833823108074594
CNCCc1nc(-c2cn(C)c3ccccc23)no1,-53.88368491054996,2.8491476511682987
CC(=O)N1CCc2c(sc(N(C)C(=O)C3CC3)c2C(=O)c2ccccc2Cl)C1,-81.52331100985432,2.448891402055469
CC[C@@H](CO)NCCN[C@H](C)CO,-44.43868560837704,9.04818812841636
CC(N)P(=O)(O)CC(Cc1ccccc1)C(=O)O,-56.65560919276346,3.405257034130441
CC(C)(CCC#N)CCn1cnc2c(O)nc(N)nc21,-58.655828288785216,2.9796161665658683
O=C(O)CCc1c(C(=O)O)[nH]c2cccc(Cl)c12,-54.582325742196,2.505544865335064
COc1ccc2c(c1)c(CC(=O)NC[C@H](O)c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,-97.24350210845144,2.142633454797761
O=C1Nc2ccc(Br)cc2/C1=C/c1[nH]cc2c1CCOC2=O,-62.049218313549794,2.167398186957956
CC1(C)Oc2ccc(C#N)cc2[C@@H](NC(=O)c2ccc(F)cc2)[C@@H]1O,-72.12141324435156,3.2342888935652727
CCS(=O)(=O)Nc1cccc(C(c2c(O)c3c(oc2=O)CCCCCC3)C2CC2)c1,-90.52573020206374,3.067371284960382
Cn1cc(C(=O)C(=O)N[C@H]2CN3CCC2CC3)c2ccccc21,-66.20018801106677,1.8250337662433564
CC1OC2(CCN(C)CC2)CC1O,-42.172687734197886,8.680179115690718
Cn1nnc(-c2ccc3c(=O)c4cc(OCCO)ccc4oc3c2)n1,-71.47992051020361,2.4524277315906824
COc1cc(/C(C)=N\O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,-95.3590770833738,1.5011506442720473
O=C(Nc1nccs1)c1c(C(F)F)nc2c(C(F)(F)F)cccc2c1O,-80.0253229969226,1.383627022964664
Cc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)c1,-77.88275524006413,2.991848969523545
CC(C)C(=O)NCCNCC(O)COC(=O)c1ccccc1F,-72.84139364795168,1.9818534974685091
CCOC(=O)[C@H](CCc1ccccc1)NCC(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,-91.9518461460012,2.346864915790056
O=C(Nc1ccccc1OC(F)(F)F)P(=O)(O)O,-60.803166482311454,3.2877108950207803
O=c1oc2ncccc2n1CCCCCCN1CCN(c2ccc(F)cc2)CC1,-85.50043927611348,1.857077486847024
CN(C)CCN(C)c1ccc2ncn3c4ccc(O)cc4c(=O)c1c23,-70.74020969883779,0.8245604666536885
CC(/C=C/C(=O)C1=C(O)CN(C)C1=O)=C\CC1CCCCC1,-66.38951129295351,2.623624563561158
Cc1cn(COC2CP(=O)(Oc3ccccc3)OC2C)c(=O)[nH]c1=O,-76.88687841743277,3.410565535395498
O=C(Nc1nccs1)c1c(C(O)c2ccccc2)nc2c(C(F)(F)F)cccc2c1O,-90.52646188160732,1.520462541715034
CN(C)CCCNC(=O)c1cccc2c1Oc1c(C(=O)NCCCN(C)C)cccc1C2(C)C,-101.1402596874834,1.9654722838303385
FC(F)(F)c1nc(-c2cc(Cl)cc(Cl)c2)c[nH]1,-53.131489736070094,3.5300559507230904
C[C@H]1Cc2cc(Br)cc3[nH]c(=O)c(=O)n(c23)[C@@H]1CC(=O)Nc1ccccc1,-77.13856857397056,2.617934584080278
C=NN(CCC#N)c1nc2ccccc2o1,-44.34467115171006,2.5921946931046773
CC[C@H](c1ccc(O)cc1)[C@@H](C)c1ccc(O)cc1,-54.73212748917031,3.982921298445332
O=C(O)c1cc2ccc(Cn3ccnc3)cc2[nH]1,-50.377198377026254,2.226861065053116
O=C1CC(c2ccc3c(c2)OCCO3)CN1,-47.47811598985422,4.003733662628486
C[C@@](Cc1ccccc1)(NC(=O)Cc1ccc(O)cc1)C(=O)NC(Cc1ccccc1)C(N)=O,-97.65119752993375,3.5979588992654103
CO/N=C(/F)C1=CC2CCN(C1)C2,-40.48347489001003,2.3443154967660327
COc1cc2c(c(OC)c1O)-c1ccc(OC)c(=O)cc1[C@@H](NC(=O)C(F)(F)F)CC2,-96.6269317076607,2.183032288611033
Cn1nc(-c2ccc(F)cc2)n(C)c1=S,-43.28154636653064,1.864963111413688
Cc1cn([C@@H]2CC[C@](CO)(CF)O2)c(=O)[nH]c1=O,-58.11112842990048,3.650146565141622
C[C@H]1C(S[C@H]2CCO[C@@H]2CN)=C(C(=O)O)N2C(=O)[C@H]([C@@H](C)O)C12,-72.75173713559211,1.5049977492797106
COc1cc2c(cc1O)[C@H]1c3ccccc3CC[C@@H]1N(C)CC2,-65.63330493386155,3.3253045455041645
CC(C)(C)c1cc(-c2nnc(SCCN)s2)cc(C(C)(C)C)c1O,-71.6241472706519,2.596089511057305
NCC(O)C1CCCCCCCCCC1,-48.58921535772764,10.283746917460212
C=CCn1c(=O)c(C)cn(C2CC(N=[N+]=[N-])C(CO)O2)c1=O,-67.35615097445512,2.8609812068265503
COc1noc2c1CNCC2.Cl,-36.11161318049739,0.6531217323248591
C=CC(=O)N(c1ccc(Cl)c(Cl)c1)C1CCCC1N(C)C,-63.467820665208045,2.1163859232641244
O=C1NC(=O)C(c2cc(Cl)ccc2SCc2ccc(Cl)cc2)N1,-66.74729974201021,2.654163388068216
CC[C@H]1[C@H](C)C(=O)CC23CCN(CC4CC4)C(Cc4ccc(O)cc42)[C@H]13,-76.14073588500362,2.5840178175224047
O=Cc1ccn(-c2cc3c(cc2Cl)nc(O)n2nc(C(=O)O)cc32)c1,-71.38543745840255,2.167883124234862
CCCN1C(=NC#N)N(CCC)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@H]1Cc1ccccc1,-92.81087030017896,3.347723038850826
NS(=O)(=O)c1ccc(NSC(=S)N2CCOCC2)c(Cl)c1,-65.91466895899909,1.7992406728016712
O=C(O)CCCCCC[C@@H]1[C@@H](CNS(=O)(=O)c2ccc(F)cc2)CC[C@H]1F,-86.38287620353798,3.4223034272091226
Cc1nc(Cc2ccccc2)n2c(O)nncc12,-49.71274712871259,2.8702435851618926
C#Cc1cccc(-c2nccc3nc(N)nn23)c1,-46.98284017059076,2.866409192506781
CCC(=O)N(c1ccc(-c2cc(C(F)F)nn2-c2ccc(Cl)cc2)cc1)S(C)(=O)=O,-90.2427121999512,3.148308737000194
Nc1ccccc1C(=O)Oc1ccc2nc(/C=C/c3ccccc3)nc(O)c2c1,-78.87898487016113,2.1030365485367497
CCCCCCC(=O)/C=C/C=C/C(=O)c1ccc(C(=O)OC)cc1,-71.26937767024303,1.980826824856611
CCN(CC)CCn1sc2cc(C)cc(C)c2c1=O,-56.53005468453577,2.500037001700146
CO/C(O)=C1\C(C)=NC(C)=C([N+](=O)[O-])C1c1ccc2nonc2c1,-71.07257229948088,1.944953840117032
CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,-63.26075638482256,2.015755341973794
CC(O)CCn1c(Cn2c(O)nc3ccccc32)nc2ccccc21,-70.78064165407831,3.407098227228034
Oc1cc2c(cc1CCCOc1ccccc1)OCC2,-57.7820105247682,3.6753530910384375
COc1ccc(-c2nc(C3=NNC(=O)CC3)sc2-c2ccc(OC)cc2)cc1,-78.8616611520061,2.086484490574247
O=C(Oc1cccc2c1C(=O)C=C(N1CC1)C2=O)c1ccc(Cl)cc1,-70.49470691558795,1.5861103130785568
CCN(CC)C(=O)c1ccc(N(c2ccccc2)[C@H]2C[C@H]3CC[C@@H](C2)N3C)cc1,-83.22830429657161,2.887853937766377
O=C1CCC(c2cccc(-n3ccnc3)c2)=NN1,-49.7119914603251,2.4937841041309863
Ic1ccc(CSc2nnc(-c3ccncc3)o2)cc1,-54.93840345817301,2.262112614708089
C[C@@H](n1cnc2c(Cl)cccc2c1=O)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,-87.77282301654625,2.913767812344813
O=C(O)Cc1ccc2c(c1)C(O)Cc1ccccc1O2,-57.66971141320852,3.758482850537328
O=C(O)Cn1nnc(-c2ccc(O)c(O)c2)n1,-51.27413733853379,2.902953215281784
NC(=O)CCN1C(=O)Cc2ccccc2C1=O,-49.89748755003176,2.942134603755353
Cc1nc2ccc(NC(=O)Nc3ccnc4ncccc34)cc2o1,-65.82131857804251,1.6255578363143868
Nc1n[n+]([O-])c2c(Cl)cccc2[n+]1[O-],-41.80492881634234,1.475788396728504
CC(C)N(CCCO)C(=O)N1C[C@H](N)[C@H](C(=O)O)C1,-62.49992983327107,2.9143321757266327
c1ccc2c(c1)c1c(n2CCCN2CCCCC2)CN(CCCc2ccncc2)CC1,-87.90453601782238,2.4867969399523364
COC1=C(N)C(=O)c2c(ccnc2-c2cccc(N)c2)C1=O,-61.80693184350091,0.7913623641628412
CCN1CC2(CCN(CC(O)C3COc4ccccc4O3)CC2)OC1=O,-80.19750473205235,4.090188618680136
CNc1ccn(COC(CO)CO)c(=O)n1,-51.962521116992725,3.1611721407937194
CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,-68.40565654696462,3.569505400597768
CC1(C)C(=O)Nc2cc3[nH]c(CCc4ccncc4)nc3cc21,-63.54702059523388,3.0002869010360027
CCC1=C(c2ccc(-n3ccnc3C)cc2)CNC1=O,-55.78687406396166,2.834321180887267
CCCOc1ccc2c(c1)C(=O)c1ccc(-c3nnn(C)n3)cc1S2(=O)=O,-77.84905460705352,2.25389495263202
CCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)C1C2,-69.01881175270675,3.0646087849437342
CC1=Cc2ccc3c(c2C(=O)C1=O)CCCC3(C)C,-53.705377892650496,1.337506575538971
CCCCCC(=O)O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1,-89.79120285862577,3.662480193953421
COc1ccc2[nH]c(C(=O)NCCCn3ccnc3)cc2c1,-63.30118227867647,2.4080272932468465
CN1C2CCC1CC(NC(=O)c1ccc3ccccn13)C2,-59.98801810757209,2.82809641058392
COC(=O)c1[nH]c(C(C)(C)C)cc1NC(=O)Nc1ccc(C)cc1,-71.31730351585169,2.801686774203525
Nc1nc(O)c2nc(N)n(CC3CCCCC3)c2n1,-56.56751433390265,3.269315764306616
CCN1c2ncccc2-c2ncc(C)n2-c2cccnc21,-56.56211112435538,2.438734800983855
CCCCc1nc2cc(C(=O)O)ccc2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,-93.59244179987158,2.5892646328972475
O=C(O)Cc1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1,-99.50404930197485,2.0007254787234703
Nc1ncc2ncn(CC3(CO)CC3CO)c2n1,-53.956139016346505,2.5827171310410764
c1cnc2c(c1)[C@H]1NCC[C@H]1CC2,-36.549953686270094,2.9311567711995865
NC(=O)c1cccc(/C=C/C(=O)OCCc2ccccc2)c1,-62.30670700943645,2.882996984033745
O=c1[nH]c(=O)n(C2CCCO2)cc1F,-44.537472136403885,3.560081367869008
CCc1nncc([C@H]2CN3CC[C@H]2C3)n1,-43.3855238189681,1.4818641201941851
COc1ccc(S(=O)(=O)N=C(N)N)cc1,-46.93263726148948,4.129990804240101
COc1ccc(C2CNC(=O)C2)cc1OCCCC(=O)N(C)C1CCCCC1,-85.60604643556452,3.863260800615454
C=CCONC1=NC(=O)/C(=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)S1,-80.45014635823671,2.238801706801975
Cc1ccc(C(=O)[O-])cc1CCCn1cnc2c1NC=NCC2O.[Na+],-70.05863755253834,0.6021376673210933
Cc1ncc([N+](=O)[O-])n1CCOC(c1ccccc1)c1ccc(F)cc1,-75.47218618042338,2.3083391597938103
c1ccc2c(c1)OCC(C1=NCCN1)(C1CCCC1)O2,-58.46126389753551,3.866936833007135
COc1cc2c(c(OC)c1OC)C(C)NCC2.O=C(O)/C=C/C(=O)O,-40.51982482866856,0.2732959778914574
Cn1c2ccccc2n2c(=O)c(-c3ccc(Cl)cc3)nnc12,-60.21120608428157,2.1353556061228574
COc1cc(OC)cc(-c2nc3c(=O)n(C)c(=O)n(C)c3[nH]2)c1,-68.31594659825667,3.086463798179744
CCOC(=O)c1cnc(CC2=CCCCC2)nc1NN1C(=O)C=C(C)C1=O,-79.87245178946027,1.1766352392612207
Fc1ccc(-c2ncn(CCCN3CCOCC3)c2-c2ccncn2)cc1,-77.47309826122903,2.093657401039327
CC12CCC(C1)C(C)(C)C2OC(=O)[C@H](NC(=O)[C@@H](N)CC(=O)O)c1ccccc1F,-92.87191099443056,3.1459001078388997
Cc1cc2nc(N(N)CCC#N)oc2cc1C,-48.55735122331079,3.4931938101619298
Cc1cccc2cc3c(NCCN(C)C)ncc(C(=O)NCCN(C)C)c3nc12,-84.04140962317953,0.9318015771393108
N=C(N)c1cccc(C(=O)NCC(=O)NCC2CCC(CN)CC2)c1,-75.06116004710745,2.43819362399403
CC(C)C[C@@H](/C=N/N1CCOCC1)NC(=O)[C@@H](NS(=O)(=O)c1ccc(F)cc1)C(C)C,-97.71632274413524,1.9718719292353928
O=C1CC(c2ccccc2)Nc2ccccc21,-45.72459480153691,2.683945186184828
CCCC/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(Oc2ccc(OC)cc2)c1,-85.51203992069891,2.6300118604081875
CC(C)NCCCOc1ccc(-c2ccc(C(=O)N3CCOCC3)cc2)cc1,-82.59440343831785,2.6090853731704207
CC(=O)[C@H]1CCC2C3CCC4N(C)C(=O)CCC4(C)C3CCC21C,-72.94159893009153,3.1950289550036404
NS(=O)(=O)Oc1ccc2c(c1)CCC2=O,-46.3032879588949,2.9641458926063144
CCCCCCc1cc2c(s1)[C@H]1c3cc(O)c(O)cc3CC[C@@H]1NC2,-73.07104537331278,3.415525132696166
COc1ccc(CCN)c(SC)c1OC,-46.490586266558,2.9280427430570604
COC(=O)c1cc2c([nH]c3ccccc32)c(-c2ccccc2F)n1,-66.05294128447163,2.49381294842319
COc1cc2c(cc1O)C(C)=NCC2,-41.23986560800135,2.7202380349887023
COC[C@H](NC(C)=O)C(=O)NCc1ccccc1,-55.06167402568428,4.098678726956964
Cc1cc(NS(=O)(=O)c2ccc(NC(=O)CC3=CC(=O)OC3=O)cc2)no1,-81.33255605450452,0.8355312996268791
C/C=C(\NC(=O)CC(C)CCCC(C)C)C(=O)O,-57.8665769909085,3.454810142951997
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c(F)c2-c2ccccc2)cc1,-78.91620408808643,3.165094784451594
CN1CCC(Oc2cccnc2)C1,-38.45586643857949,2.8624383639604227
CCCCc1ccc(Cl)oc1=O,-37.55724696346252,3.1130097211550702
CCN(CC)S(=O)(=O)c1c(C)cc(-n2ncc(=O)[nH]c2=O)cc1Cl,-74.41992451446673,1.339406986894388
CS(=O)(=O)NCCCN([C@@H]1CCN2CCc3ccccc3[C@@H]2C1)S(C)(=O)=O,-84.87098084722534,3.4873654896116983
CCCN(CCC)CCc1ccc(OCCc2ccccc2)cc1OC.O=C(O)C(=O)O,-83.41020887604347,0.104659762355234
NC(=O)c1ncn([C@H]2O[C@@H](CO)[C@@H](O)[C@@H]2O)n1,-55.27252423068574,3.3492935289641035
CSc1nccc(-c2ccc(S(=O)(=O)N3Cc4ccccc4C[C@@H]3C(=O)C(=O)O)s2)n1,-90.30836365092918,1.2025161733798186
C#CCN(Cc1ccc2nc(N)nc(O)c2c1)c1ccc(C(=O)O)cc1,-72.70000599479687,2.14522134662069
COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCNCC1,-89.0692207478333,1.58307358653651
COc1cccc([C@@H]2CC(=O)c3cc4c(cc3N2)OCO4)c1,-63.24592333499707,2.5190528346844863
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CCO/N=C\c3ccccc3)C2SC1,-93.95822876166564,2.50050290690556
COc1oc(=O)c2cc(NC(=O)CCC(=O)O)ccc2c1Cl,-68.01000681670087,2.757593057668012
COc1cc(CN(CCCl)CCCl)cc2c1C(=O)c1c(O)cccc1C2=O,-80.7963319716928,1.4664187665586412
O=c1cc(-c2cccc([N+](=O)[O-])c2)oc2ccc(Br)cc12,-59.360085708872994,1.781833878915827
CCc1cnc2c(c1)CCc1cc(C)cc(OC)c1C2C1CCN(C(=O)Cc2cc[n+]([O-])cc2)CC1,-103.0476073167676,2.9846915829772813
CN1CCN(c2cc3c4c(cccc4n2)-c2ccccc2-3)CC1,-61.30103421898401,1.6994389969456698
CC(=O)c1c(-c2ccccc2)nn(CC(=O)O)c(=O)c1Nc1ccc(Br)cc1,-80.08947205573249,2.1703377031533457
COc1ccc(-n2ncc(C(=O)N[C@H](C)[C@](O)(Cn3cncn3)c3ccc(F)cc3F)c2C)cc1,-102.84178088735524,3.074676721668827
CN(C)CCCc1nc(-c2cn(C)c3ccccc23)no1,-60.21848458446519,2.6633091264944397
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,-78.86985657949417,2.541415178543707
CCCCP(=O)(CCCC)OCN1C(=O)c2ccccc2S1(=O)=O,-75.61243171653312,2.36326176860712
CC(C)(Cc1ccccc1)NCC(O)c1ccc(O)c2nc(O)ccc12,-75.24548063885395,1.9605496213401647
Nc1nc(NCc2ccc(CNS(=O)(=O)c3cccc4ccccc34)cc2)nc2ccccc12,-93.3668096148403,1.7983059430448305
CN1CCc2c1nc1ccccc1c2NC(=O)CNCCc1ccc(O)cc1,-79.19701657145649,2.389458789872182
O=C(O)CNCc1cccc(CP(=O)(O)O)c1,-54.427126132854525,3.1547344679371463
O=C(O)C(=O)CC(=O)c1cccc(OCc2ccc(C(=O)c3ccccc3)cc2)c1,-84.89551751113952,2.1857020489173458
Cc1cccc(C(O)c2cccc(/C(C#N)=C(\N)Sc3ccc(N)cc3)c2)c1,-75.94801041646619,2.6693205723548696
O=C(O)CN1CCC(C(=O)N2CCC3(CC2)CCN(c2ccncc2)C3)CC1,-84.22565722810783,2.6564897202949087
CS(=O)(=O)CCOCn1ccnc1/C=N/O,-51.95172491163862,2.875948447758231
Nc1nc(O)c2ncn(COCCP(=O)(O)O)c2n1,-60.87591869959076,3.043600400516472
Nc1nc(O)c(Br)c(-c2ccoc2)n1,-41.18180390557959,2.817383003864684
COc1ccc(Oc2cccc(Cc3cn(COCCO)c(=O)[nH]c3=O)c2)cc1,-86.45344768496481,2.7220601146784524
CC1(C)Oc2ccc(C#N)cc2[C@H](N(Cc2ncc[nH]2)c2ccccc2)[C@H]1O,-78.12767042533483,2.2952334183053544
CNC(=O)c1cccc2c(Nc3ccc(NS(C)(=O)=O)cc3OC)c3cccc(C)c3nc12,-94.84737372098022,1.4619699534003
O=S(=O)(CCc1ccccc1)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1,-98.2232548689693,3.369135266013297
C[N+](C)(CCOc1ccccc1)CC1COC(c2ccccc2)(c2ccccc2)O1.O=C([O-])C(=O)O,-100.40254321423602,0.1236758902902992
C[C@]1(/C=C/C#N)[C@H](C(=O)[O-])N2C(=O)[C@@H](CO)[C@H]2S1(=O)=O.[Na+],-62.03871633667377,0.8261529533701564
O=C(O)CCCCCCCCNC(=O)c1ccccc1O,-65.21563750303444,3.3566997894214223
CCc1cn([C@H]2C[C@H](O)[C@@H](CNC(=O)Cc3ccccc3)O2)c(=O)[nH]c1=O,-81.57692274263079,3.291302825848862
C=CCc1c(Sc2ccccc2)n(COCCO)c(=O)[nH]c1=O,-68.78043061334263,2.5686581572180653
Cc1cccc(-c2nc(N(C(N)=O)c3c(F)cccc3F)c3ncn(C)c3n2)c1,-82.11816629150245,2.3963307222595738
O=C(O)CCc1nc2cc(F)ccc2n1Cc1ccc(Cl)cc1,-66.85388433261984,3.5088082903033246
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,-72.33763419812603,2.312518459069113
Cc1ccc(S(=O)(=O)N2C(=O)[C@@H](Cc3ccccc3)[C@H]2C(=O)OCc2ccccc2)cc1,-91.7394680785446,3.5682190372379705
C1=C[C@H](C2CCCCC2)OO[C@@H]1C1CCCCC1,-55.595411137623536,4.749705121328373
CCc1nc(CO)c(C(=O)O)n1Cc1ccc(-c2ccccc2C(=O)O)cc1,-81.38102480611383,2.806850744840088
NS(=O)(=O)c1ccc(-n2nc(C(=O)O)cc2-c2ccc(F)cc2)cc1,-73.36736617242049,3.0961617879909795
C[C@@H](NC1=NS(=O)(=O)c2cc(Cl)cnc2N1)c1ccccc1,-64.23986932183381,2.811686993781324
C[C@@H]1CC[C@H]2[C@@H](C)CO[C@@H]3C[C@@]4(C)CC[C@@H]1[C@]32OO4,-59.70010562434087,5.823417999069185
Cc1cc(NS(=O)(=O)c2ccccc2)cc(OCCNc2ccncc2)c1,-77.71768862524357,2.717813284445956
CC(=O)Nc1cccc2c1CC(O)C(N1CCC(c3ccccc3)CC1)C2,-77.53901497713336,3.273793373689978
Cc1cc(CCCCCOc2ccc(C3=NCCO3)cc2N(C)C)on1,-77.53852141128291,2.4706887081565645
CCCN1C(=O)OC[C@@H]1Cc1c[nH]cn1,-46.019429075417776,4.609640859539151
NS(=O)(=O)c1cc(S(=O)(=O)[O-])c(NCc2ccco2)cc1[S+]([O-])C1CCCCC1.[Na+],-91.30352695875186,1.8603718526574269
CC(OC(=O)c1ccccc1[N+](=O)[O-])c1cccc2nc3c(C(=O)O)cccc3nc12,-87.82720878323607,0.7445009824387676
CC1CC(=O)NN=C1c1ccc(C2=NNC(=O)CC2C)cc1,-63.26305149128213,2.3843548876186955
O=C(c1cccc2ccccc12)c1cn(CCN2CCOCC2)c2ccccc12,-79.7492319962499,2.4592719837322874
COc1ccc2c3c1OC1[C@H](O)[C@](CO)(CCc4ccccc4)CC4C(C2)N(CC2CC2)CCC341,-102.31526377145572,3.5569028423283764
CCN(CC)CCNc1ccc(CNS(C)(=O)=O)c2sc3ccccc3c(=O)c12,-86.18491107273692,1.483320716288896
CONc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CCl)[C@@H](O)[C@H]1O,-70.16247868905577,2.8596553311273287
C/C=C(\NC(=O)c1ccc(C)cc1)C(=O)O,-47.4358397115568,3.1935185589789623
C/C=C1/C[C@H]2C=Nc3cc(OC)c(OC)cc3C(=O)N2C1,-61.47797393805295,2.4538212806564883
CCOC(=O)Nc1cc2c(c(N)n1)N=C(c1ccccc1)C(C)S2,-68.69760416590451,2.2158345927599408
OCCOCCNCc1c2ccccc2c(CNCCOCCO)c2ccccc12,-89.75664355213839,1.712414839487996
COc1ccc(Cl)c(C2(F)C(=O)Nc3cc(F)ccc32)c1,-62.31160035569592,3.2088355462683595
O=C(O)c1ccc2oc3ccc(S(=O)(=O)O)cc3c(=O)c2c1,-65.78432533006955,2.5932583308114263
CC(C)CC(NC(=O)c1ccc(C(=O)N[C@@H](CC(C)C)C(=O)O)c(Oc2ccccc2)c1)C(=O)O,-106.359317941538,2.8825112392494185
CSc1cc2c(cc1Cl)N(C(=O)Nc1cccnc1)CC2,-59.9233148453531,2.671946437464472
CCCCN(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)c1ncnc2c1nc(C(N)=O)n2C,-100.10647932267594,2.167090010092338
COc1cc(C(=O)Nc2nn[nH]n2)nc(-c2ccc(NC(C)=O)cc2)c1,-74.56133886350439,2.770374144210643
CCCN(CCC)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(C)=O,-73.99865693898077,2.415617133584804
CCN(CC)CCn1nc2c3c(c([N+](=O)[O-])ccc31)Sc1ccc(OC)cc1-2,-81.10853901833089,1.2551943952724762
CCO[C@@]1(CC)c2cccc3c2-c2c1ccc1c2[C@@H](C3)N(C)CC1,-66.87789532333979,2.790437987229492
O=C(NCCCCN1CCC(Cc2ccccc2)CC1)c1ccccc1,-74.46799384121205,2.1867057808772143
c1ccc(CCN2CCC(N(c3nc4ccccc4[nH]3)C3CC3)CC2)cc1,-75.22452128027022,2.8105811117616977
CCCCSc1cccc(N2CCNCC2)n1,-50.56889870694877,3.05776394445508
CC(/C=C/C(=O)C1=C(O)CN(C)C1=O)=C\c1cnc2ccccc2c1,-69.99595276123401,2.0523482139331204
OC[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC4CCCC4)nc(Cl)nc31)[C@H](O)[C@@H]2O,-79.04812155731604,2.9906315257285447
CC(C)c1cc(C(=O)c2ccccc2)cc(C(C)C)c1O,-60.02626431976224,2.7769316582259957
Fc1ccc(CN(CCCN2CCN(CCCc3ccccc3)CC2)c2ccccn2)cc1,-94.2251728465133,2.506280840999912
O=C(Nc1ccncc1)C(=O)c1cn(Cc2ccco2)c2ccccc12,-71.44270360406783,1.7720596495874708
CCN(CC)C(=O)c1ccc(C(c2ccccc2)N(CC)CCN(C)C)cc1,-82.06916354596873,2.6140822314900056
O=C(O)C1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](S)Cc1ccccc1,-87.90920725469893,2.697774706460405
CCO/C(O)=C1\C(COCCN2CCNCC2)=NC(C)=C(C(=O)OC)C1c1ccccc1Cl,-101.33100951418388,1.327350960923758
COc1ccc(C(Cc2ccc(Cl)cc2)n2cncn2)cc1,-61.944645672997474,3.8816411139037865
CC1N=C(S)N(Nc2cccc(Br)c2)C1c1ccccc1,-58.4961113064281,3.570326061920824
CCOC(=O)C1CCCCN1C(=O)C(=O)C(C)(C)CC,-64.09281238948138,2.4552416543894573
COC(=O)c1cccn1-c1cc2nc(O)c(O)nc2cc1C(F)(F)F,-76.49773705326837,1.903453646471801
CC(CCN)NCCCCCCCCNC(C)CCN,-65.30812167525018,9.811603137943964
Cn1cc(C(=O)Cc2ccccc2)cc1CC(=O)NO,-58.27067138942186,3.161123086119051
OC1CCCCC1N1CC=C(c2ccccc2)CC1,-55.1086371610594,3.2353225436630204
C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,-63.65513339242413,4.491906701306521
CC(=O)C1C(c2ccc(C)cc2)CC2CCC1N2C,-55.133191415599214,2.70941696326966
COC(=O)CCNCC(O)COc1cccc2ccccc12,-66.28351241680251,2.822042293626023
Nc1nc(N)c2nc(N3CCCCC3)cnc2n1,-51.705562810229736,1.1579268830557825
O=C([O-])c1cc2cc(Cc3ccc[n+]([O-])c3)ccc2o1.[Na+],-55.481965983500295,0.1865386392693783
O=C(O)c1ccc2ccc(/C=C/c3ccc([N+](=O)[O-])cc3)nc2c1O,-70.73557376042656,1.4468420229164054
O=C(Nc1cccc(I)c1)OCCCc1c[nH]cn1,-55.72629477258495,3.515759744720821
CCOc1c(N2CCC(C)(CN)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,-87.99286065715172,2.273725972858376
C[C@@H]1CC[C@H]2[C@@H](CC#N)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,-68.15912152206266,4.447898515416822
CC(C)(C)c1cccc(Oc2cc(Cn3ccnc3)ccc2C#N)c1,-68.47971640938222,2.407084663480898
COc1ccc(Cc2cc(OC)c(OC)c(OC)c2)cc1O,-66.90904586466799,3.830087205018154
CN1CC=C(c2c[nH]c3ccc(-c4cccs4)cc23)CC1,-56.80100779241479,2.61872211345926
